member_no,lastname,firstname,issue_dt,expr_dt,region_no,corp_no
9449,KAHRMANN,DRFFRHUMQQWBAH,1999-10-13 10:43:30,2000-10-12 10:43:30,2,
9450,LING,YWFFUZNMBSYZ,1999-10-13 10:43:30,2000-10-12 10:43:30,5,
9451,MAKAI,OVGMBEAWYQQDZF,1999-10-13 10:43:30,2000-10-12 10:43:30,5,
9452,NELSON,UKPEPF,1999-10-13 10:43:30,2000-10-12 10:43:30,8,
9453,OLPHANT,GPEAWWMJDQSURT,1999-10-13 10:43:30,2000-10-12 10:43:30,8,
9454,PAYNTER,NKBQ,1999-10-13 10:43:30,2000-10-12 10:43:30,4,
9455,QUINT,DHMUNODMGMPX,1999-10-13 10:43:30,2000-10-12 10:43:30,6,
9456,RYAN,DDWQKWX,1999-10-13 10:43:30,2000-10-12 10:43:30,7,
9457,STEIN,FCNJDCJZTJNHUB,1999-10-13 10:43:30,2000-10-12 10:43:30,9,
9458,TOLSKY,FPWBQWSDLOEQWG,1999-10-13 10:43:30,2000-10-12 10:43:30,5,
9459,UNAKLET,RGXJCYCDLXEXNJ,1999-10-13 10:43:30,2000-10-12 10:43:30,2,
9460,VANN,HKLXLHOGQHQKMH,1999-10-13 10:43:30,2000-10-12 10:43:30,9,
9461,WOLFMULE,ZJCXSHST,1999-10-13 10:43:30,2000-10-12 10:43:30,6,
9462,XAVIER,YAEY,1999-10-13 10:43:30,2000-10-12 10:43:30,6,
9463,YEONG,RXTWFZFKMFCEOO,1999-10-13 10:43:30,2000-10-12 10:43:30,4,
9464,ZUCKER,WYLJMNXQID,1999-10-13 10:43:30,2000-10-12 10:43:30,5,
9465,ANDERSON,YNQEQUIVLNYN,1999-10-13 10:43:30,2000-10-12 10:43:30,8,
9466,BARR,EQUOOXOPOUHVPZ,1999-10-13 10:43:30,2000-10-12 10:43:30,7,
9467,CHEN,ETURTGYJKTGM,1999-10-13 10:43:30,2000-10-12 10:43:30,4,
9468,DORR,KNSHEYSL,1999-10-13 10:43:30,2000-10-12 10:43:30,5,
9469,EFLIN,WKCNRPTULD,1999-10-13 10:43:30,2000-10-12 10:43:30,2,394
9470,FLORINI,HWQFOGPVWCXUXH,1999-10-13 10:43:30,2000-10-12 10:43:30,8,403
9471,GOHAN,ICWAXEHQF,1999-10-13 10:43:30,2000-10-12 10:43:30,3,
9472,HAHN,JZODONHSCNSXZM,1999-10-13 10:43:30,2000-10-12 10:43:30,2,191
9473,INFANTE,OBOVFORTXETFMQ,1999-10-13 10:43:30,2000-10-12 10:43:30,5,
9474,JONES,CMDDCKMQSPCDAJ,1999-10-13 10:43:30,2000-10-12 10:43:30,4,
9475,KAHRMANN,UNVS,1999-10-13 10:43:30,2000-10-12 10:43:30,6,
9476,LING,NGIHSG,1999-10-13 10:43:30,2000-10-12 10:43:30,2,
9477,MAKAI,GVBGOHJDAIYMYY,1999-10-13 10:43:30,2000-10-12 10:43:30,8,
9478,NELSON,ORGMRVQKIFZHOT,1999-10-13 10:43:30,2000-10-12 10:43:30,3,
9479,OLPHANT,CRAPFZGETOQJCD,1999-10-13 10:43:30,2000-10-12 10:43:30,6,
9480,PAYNTER,RQVEECTCUFJRKZ,1999-10-13 10:43:30,2000-10-12 10:43:30,2,
9481,QUINT,KJFSOQXQXFBXKL,1999-10-13 10:43:30,2000-10-12 10:43:30,3,
9482,RYAN,TVGFWNG,1999-10-13 10:43:30,2000-10-12 10:43:30,8,
9483,STEIN,VPHYEYIZIX,1999-10-13 10:43:30,2000-10-12 10:43:30,5,
9484,TOLSKY,LIE,1999-10-13 10:43:30,2000-10-12 10:43:30,4,
9485,UNAKLET,UFFNT,1999-10-13 10:43:30,2000-10-12 10:43:30,6,500
9486,VANN,IWUWGUOEXQDUI,1999-10-13 10:43:30,2000-10-12 10:43:30,8,
9487,WOLFMULE,TCEBURZGHQTZNN,1999-10-13 10:43:30,2000-10-12 10:43:30,3,
9488,XAVIER,QYUZWBLOXKTHPO,1999-10-13 10:43:30,2000-10-12 10:43:30,9,
9489,YEONG,UJHQGXTJYHUXQV,1999-10-13 10:43:31,2000-10-12 10:43:31,8,225
9490,ZUCKER,OVNCNSFEXSSS,1999-10-13 10:43:31,2000-10-12 10:43:31,7,
9491,ANDERSON,CBJVALYHCTHUVC,1999-10-13 10:43:31,2000-10-12 10:43:31,6,
9492,BARR,JYLGQFDJ,1999-10-13 10:43:31,2000-10-12 10:43:31,5,
9493,CHEN,YSHCMJOYL,1999-10-13 10:43:31,2000-10-12 10:43:31,6,
9494,DORR,CCQJLLCCQYAU,1999-10-13 10:43:31,2000-10-12 10:43:31,5,
9495,EFLIN,MTFFDTBGPRLGXP,1999-10-13 10:43:31,2000-10-12 10:43:31,5,
9496,FLORINI,OQTFUOOKUBPUAP,1999-10-13 10:43:31,2000-10-12 10:43:31,5,
9497,GOHAN,WCTQGDZSZH,1999-10-13 10:43:31,2000-10-12 10:43:31,9,
9498,HAHN,OTPETKXSKUISOF,1999-10-13 10:43:31,2000-10-12 10:43:31,8,
9499,INFANTE,VUKKLCQTHTXWNT,1999-10-13 10:43:31,2000-10-12 10:43:31,5,
9500,JONES,QPRUYCLZUHS,1999-10-13 10:43:31,2000-10-12 10:43:31,6,
9501,KAHRMANN,UYC,1999-10-13 10:43:31,2000-10-12 10:43:31,3,
9502,LING,REVSCPHFIJJZFS,1999-10-13 10:43:31,2000-10-12 10:43:31,8,
9503,MAKAI,YBUNKBXTICKHRT,1999-10-13 10:43:31,2000-10-12 10:43:31,9,386
9504,NELSON,HEAJXBUWWOVLSH,1999-10-13 10:43:31,2000-10-12 10:43:31,5,
9505,OLPHANT,XWASGQHG,1999-10-13 10:43:31,2000-10-12 10:43:31,8,
9506,PAYNTER,LDOI,1999-10-13 10:43:31,2000-10-12 10:43:31,8,
9507,QUINT,LZLRQYO,1999-10-13 10:43:31,2000-10-12 10:43:31,7,440
9508,RYAN,MABRKILLLTKUUL,1999-10-13 10:43:31,2000-10-12 10:43:31,7,
9509,STEIN,KJJSJQTWUZMQZP,1999-10-13 10:43:31,2000-10-12 10:43:31,6,
9510,TOLSKY,BQCFILWYSINFLC,1999-10-13 10:43:31,2000-10-12 10:43:31,2,
9511,UNAKLET,XDELGXXBFOMGIE,1999-10-13 10:43:31,2000-10-12 10:43:31,5,
9512,VANN,TQDTGH,1999-10-13 10:43:31,2000-10-12 10:43:31,4,
9513,WOLFMULE,NEJUM,1999-10-13 10:43:31,2000-10-12 10:43:31,8,
9514,XAVIER,HUCUKQOS,1999-10-13 10:43:31,2000-10-12 10:43:31,4,
9515,YEONG,BNICQIGVLXZSNB,1999-10-13 10:43:31,2000-10-12 10:43:31,5,
9516,ZUCKER,KPFHJV,1999-10-13 10:43:31,2000-10-12 10:43:31,4,
9517,ANDERSON,XYBBSWXUXPBFON,1999-10-13 10:43:31,2000-10-12 10:43:31,6,
9518,BARR,JIFQDYGIEXMAYX,1999-10-13 10:43:31,2000-10-12 10:43:31,4,
9519,CHEN,RRLR,1999-10-13 10:43:31,2000-10-12 10:43:31,5,
9520,DORR,ZMJKBYNSS,1999-10-13 10:43:31,2000-10-12 10:43:31,6,
9521,EFLIN,WDJWJPIMCLKQYB,1999-10-13 10:43:31,2000-10-12 10:43:31,3,
9522,FLORINI,OFEWYTECRX,1999-10-13 10:43:31,2000-10-12 10:43:31,4,
9523,GOHAN,TVKCBYLOCQWMXW,1999-10-13 10:43:31,2000-10-12 10:43:31,9,471
9524,HAHN,IONQMHBDXGWDCH,1999-10-13 10:43:31,2000-10-12 10:43:31,9,
9525,INFANTE,AWJSMIYYDEV,1999-10-13 10:43:31,2000-10-12 10:43:31,3,
9526,JONES,KBHDRWUONIYIJR,1999-10-13 10:43:31,2000-10-12 10:43:31,3,
9527,KAHRMANN,RJCJVWSDOWLPNS,1999-10-13 10:43:31,2000-10-12 10:43:31,4,
9528,LING,SKLT,1999-10-13 10:43:31,2000-10-12 10:43:31,5,
9529,MAKAI,IUQSRWGQLSWNZZ,1999-10-13 10:43:31,2000-10-12 10:43:31,9,
9530,NELSON,XQBHRMNQBWSRKE,1999-10-13 10:43:31,2000-10-12 10:43:31,8,
9531,OLPHANT,KHGLGJBTPCMTF,1999-10-13 10:43:31,2000-10-12 10:43:31,7,
9532,PAYNTER,OROGIRTDBDPE,1999-10-13 10:43:31,2000-10-12 10:43:31,5,
9533,QUINT,YHVIZURKVEBSCO,1999-10-13 10:43:31,2000-10-12 10:43:31,4,
9534,RYAN,LWYDIFMTAAQSQV,1999-10-13 10:43:31,2000-10-12 10:43:31,4,
9535,STEIN,QJIFYYKJURIBSB,1999-10-13 10:43:31,2000-10-12 10:43:31,4,
9536,TOLSKY,IUQ,1999-10-13 10:43:31,2000-10-12 10:43:31,9,
9537,UNAKLET,CXRSVHHRCPRVAU,1999-10-13 10:43:31,2000-10-12 10:43:31,9,256
9538,VANN,VHCKGRXJMKJWSN,1999-10-13 10:43:31,2000-10-12 10:43:31,2,
9539,WOLFMULE,RJHVYVOPREDSYF,1999-10-13 10:43:31,2000-10-12 10:43:31,3,
9540,XAVIER,YALVWTZA,1999-10-13 10:43:31,2000-10-12 10:43:31,7,
9541,YEONG,JHSSAGMVSWVBUZ,1999-10-13 10:43:31,2000-10-12 10:43:31,2,
9542,ZUCKER,PJLSILNQIOMLEG,1999-10-13 10:43:31,2000-10-12 10:43:31,2,349
9543,ANDERSON,QLMKLVQNM,1999-10-13 10:43:31,2000-10-12 10:43:31,5,
9544,BARR,OWFKIWFREUUTAG,1999-10-13 10:43:31,2000-10-12 10:43:31,8,
9545,CHEN,KWSNVOSZWJCMUN,1999-10-13 10:43:31,2000-10-12 10:43:31,3,
9546,DORR,OOZVEWZDFGM,1999-10-13 10:43:31,2000-10-12 10:43:31,9,
9547,EFLIN,WKYYNY,1999-10-13 10:43:31,2000-10-12 10:43:31,6,219
9548,FLORINI,POIBRHRSMSZREO,1999-10-13 10:43:31,2000-10-12 10:43:31,4,
9549,GOHAN,JFYW,1999-10-13 10:43:31,2000-10-12 10:43:31,3,
9550,HAHN,RXH,1999-10-13 10:43:31,2000-10-12 10:43:31,7,
9551,INFANTE,DXNW,1999-10-13 10:43:31,2000-10-12 10:43:31,3,
9552,JONES,URZRHY,1999-10-13 10:43:31,2000-10-12 10:43:31,4,
9553,KAHRMANN,KYESERROQCXBSI,1999-10-13 10:43:31,2000-10-12 10:43:31,8,
9554,LING,XKYGZOJRHBEL,1999-10-13 10:43:31,2000-10-12 10:43:31,4,397
9555,MAKAI,DPDWGKCGPJDLTT,1999-10-13 10:43:31,2000-10-12 10:43:31,3,
9556,NELSON,YHQNPFJ,1999-10-13 10:43:31,2000-10-12 10:43:31,9,222
9557,OLPHANT,GVXVD,1999-10-13 10:43:31,2000-10-12 10:43:31,6,
9558,PAYNTER,KLIGBVSLKICT,1999-10-13 10:43:31,2000-10-12 10:43:31,2,
9559,QUINT,VEHJTFJCTSQOTK,1999-10-13 10:43:31,2000-10-12 10:43:31,8,
9560,RYAN,JUVBXWYSJWBOJF,1999-10-13 10:43:31,2000-10-12 10:43:31,8,
9561,STEIN,YLJXBJUHBZYLLU,1999-10-13 10:43:31,2000-10-12 10:43:31,5,
9562,TOLSKY,IHKCOHSPSGBL,1999-10-13 10:43:31,2000-10-12 10:43:31,3,419
9563,UNAKLET,GSULFUUHIQZFNY,1999-10-13 10:43:31,2000-10-12 10:43:31,4,
9564,VANN,UQPVOXQP,1999-10-13 10:43:31,2000-10-12 10:43:31,3,
9565,WOLFMULE,ZUYVQSU,1999-10-13 10:43:31,2000-10-12 10:43:31,4,348
9566,XAVIER,COVZJYOTRUDTFZ,1999-10-13 10:43:31,2000-10-12 10:43:31,6,
9567,YEONG,OHEHWIRUUYEBPC,1999-10-13 10:43:32,2000-10-12 10:43:32,3,
9568,ZUCKER,HBQEURCGVN,1999-10-13 10:43:32,2000-10-12 10:43:32,6,
9569,ANDERSON,CGXBRLWICJBVUU,1999-10-13 10:43:32,2000-10-12 10:43:32,4,
9570,BARR,DCNQXIEMQOQOST,1999-10-13 10:43:32,2000-10-12 10:43:32,2,
9571,CHEN,QGXGMADWCGFESC,1999-10-13 10:43:32,2000-10-12 10:43:32,8,
9572,DORR,LHPVCBUEUFGIGJ,1999-10-13 10:43:32,2000-10-12 10:43:32,4,
9573,EFLIN,BNQPQBNHVNRWRO,1999-10-13 10:43:32,2000-10-12 10:43:32,2,
9574,FLORINI,FVU,1999-10-13 10:43:32,2000-10-12 10:43:32,9,
9575,GOHAN,NPJLE,1999-10-13 10:43:32,2000-10-12 10:43:32,4,
9576,HAHN,SVMQEMJKJG,1999-10-13 10:43:32,2000-10-12 10:43:32,3,
9577,INFANTE,YYKEGRUKQJLGYV,1999-10-13 10:43:32,2000-10-12 10:43:32,4,426
9578,JONES,LEAYWSGANLYNQK,1999-10-13 10:43:32,2000-10-12 10:43:32,4,480
9579,KAHRMANN,RGVBFQTFGWO,1999-10-13 10:43:32,2000-10-12 10:43:32,8,
9580,LING,BMW,1999-10-13 10:43:32,2000-10-12 10:43:32,5,
9581,MAKAI,XNQFJTGBYXNO,1999-10-13 10:43:32,2000-10-12 10:43:32,5,
9582,NELSON,PIGMES,1999-10-13 10:43:32,2000-10-12 10:43:32,3,
9583,OLPHANT,OFBKH,1999-10-13 10:43:32,2000-10-12 10:43:32,7,
9584,PAYNTER,XPDQLMQFDGCFWI,1999-10-13 10:43:32,2000-10-12 10:43:32,5,
9585,QUINT,DIDTJ,1999-10-13 10:43:32,2000-10-12 10:43:32,6,210
9586,RYAN,LWVESGDLFAFHBB,1999-10-13 10:43:32,2000-10-12 10:43:32,7,305
9587,STEIN,WDKEJEGPGJCGSB,1999-10-13 10:43:32,2000-10-12 10:43:32,3,
9588,TOLSKY,DUJQY,1999-10-13 10:43:32,2000-10-12 10:43:32,3,
9589,UNAKLET,JEMRQSZXAJJSKQ,1999-10-13 10:43:32,2000-10-12 10:43:32,7,
9590,VANN,PQORRJSBI,1999-10-13 10:43:32,2000-10-12 10:43:32,6,313
9591,WOLFMULE,UUSFYNRFEJUSQX,1999-10-13 10:43:32,2000-10-12 10:43:32,2,262
9592,XAVIER,YXJMLXLYQTPIPP,1999-10-13 10:43:32,2000-10-12 10:43:32,8,
9593,YEONG,HFBMHCGJBNNFYU,1999-10-13 10:43:32,2000-10-12 10:43:32,2,181
9594,ZUCKER,SYLYMLFOAIPYUT,1999-10-13 10:43:32,2000-10-12 10:43:32,3,
9595,ANDERSON,LEIVHVGJCYATLZ,1999-10-13 10:43:32,2000-10-12 10:43:32,6,
9596,BARR,ATQUKXHCI,1999-10-13 10:43:32,2000-10-12 10:43:32,4,
9597,CHEN,VVOXWKNVW,1999-10-13 10:43:32,2000-10-12 10:43:32,3,
9598,DORR,CTSOGQUYV,1999-10-13 10:43:32,2000-10-12 10:43:32,3,
9599,EFLIN,LVBGLBRDYO,1999-10-13 10:43:32,2000-10-12 10:43:32,2,
9600,FLORINI,AFHKLOGMULJRLQ,1999-10-13 10:43:32,2000-10-12 10:43:32,7,
9601,GOHAN,OWDBOH,1999-10-13 10:43:32,2000-10-12 10:43:32,7,
9602,HAHN,PKWCMEPLOEZ,1999-10-13 10:43:32,2000-10-12 10:43:32,3,
9603,INFANTE,PPJFFVVPFJRY,1999-10-13 10:43:32,2000-10-12 10:43:32,3,
9604,JONES,LSMVBVHUWXABZJ,1999-10-13 10:43:32,2000-10-12 10:43:32,9,
9605,KAHRMANN,GBUVOUN,1999-10-13 10:43:32,2000-10-12 10:43:32,6,473
9606,LING,RXLCRJUVUVHXNT,1999-10-13 10:43:32,2000-10-12 10:43:32,6,
9607,MAKAI,PSHM,1999-10-13 10:43:32,2000-10-12 10:43:32,9,230
9608,NELSON,WWXHXHMPRBPGPS,1999-10-13 10:43:32,2000-10-12 10:43:32,2,285
9609,OLPHANT,HKPTJNWCERYOQB,1999-10-13 10:43:32,2000-10-12 10:43:32,9,
9610,PAYNTER,IDVFOEFLYPUELA,1999-10-13 10:43:32,2000-10-12 10:43:32,7,
9611,QUINT,JLDSEDGPMXHCSG,1999-10-13 10:43:32,2000-10-12 10:43:32,5,
9612,RYAN,JVZDSSI,1999-10-13 10:43:32,2000-10-12 10:43:32,7,474
9613,STEIN,LSCVCBRNHKA,1999-10-13 10:43:32,2000-10-12 10:43:32,2,
9614,TOLSKY,OLBNBFOMHEL,1999-10-13 10:43:32,2000-10-12 10:43:32,2,
9615,UNAKLET,WFNMSTHXK,1999-10-13 10:43:32,2000-10-12 10:43:32,8,
9616,VANN,VKDVTOWECTMWFA,1999-10-13 10:43:32,2000-10-12 10:43:32,2,
9617,WOLFMULE,QJUUKXEJYLJBCH,1999-10-13 10:43:32,2000-10-12 10:43:32,7,
9618,XAVIER,RAWKQMI,1999-10-13 10:43:32,2000-10-12 10:43:32,6,
9619,YEONG,XEOYNKU,1999-10-13 10:43:32,2000-10-12 10:43:32,8,
9620,ZUCKER,WVNLWF,1999-10-13 10:43:32,2000-10-12 10:43:32,5,
9621,ANDERSON,MOINMBRTJDUYBM,1999-10-13 10:43:32,2000-10-12 10:43:32,9,
9622,BARR,QEAJDFLDPGDEDK,1999-10-13 10:43:32,2000-10-12 10:43:32,4,
9623,CHEN,YJGDUJUUTO,1999-10-13 10:43:32,2000-10-12 10:43:32,7,
9624,DORR,QGRFJTHFWG,1999-10-13 10:43:32,2000-10-12 10:43:32,8,
9625,EFLIN,DHJFF,1999-10-13 10:43:32,2000-10-12 10:43:32,4,
9626,FLORINI,CKVXWMCYACLWHJ,1999-10-13 10:43:32,2000-10-12 10:43:32,7,
9627,GOHAN,URCOSCRYUGVMLF,1999-10-13 10:43:32,2000-10-12 10:43:32,8,494
9628,HAHN,OOTGMQROWWHGGX,1999-10-13 10:43:32,2000-10-12 10:43:32,4,
9629,INFANTE,XFDOORKS,1999-10-13 10:43:32,2000-10-12 10:43:32,8,
9630,JONES,GNYNHBBUEAIHOL,1999-10-13 10:43:32,2000-10-12 10:43:32,3,
9631,KAHRMANN,SVJAMPIO,1999-10-13 10:43:32,2000-10-12 10:43:32,9,
9632,LING,AEQXYBF,1999-10-13 10:43:32,2000-10-12 10:43:32,9,
9633,MAKAI,WIJFXNHWRYRC,1999-10-13 10:43:32,2000-10-12 10:43:32,4,342
9634,NELSON,UFKBQ,1999-10-13 10:43:32,2000-10-12 10:43:32,4,
9635,OLPHANT,UXFDJRFMVQ,1999-10-13 10:43:32,2000-10-12 10:43:32,3,485
9636,PAYNTER,BNXUJHQGZKFUXE,1999-10-13 10:43:32,2000-10-12 10:43:32,9,
9637,QUINT,TMSMODOGSBLSHG,1999-10-13 10:43:32,2000-10-12 10:43:32,8,
9638,RYAN,PLZWESDTOMJDSU,1999-10-13 10:43:32,2000-10-12 10:43:32,3,
9639,STEIN,STVFSWQCNIOUBC,1999-10-13 10:43:32,2000-10-12 10:43:32,6,
9640,TOLSKY,UDTZHPVTT,1999-10-13 10:43:33,2000-10-12 10:43:33,2,
9641,UNAKLET,VYHIDYQVJJIKY,1999-10-13 10:43:33,2000-10-12 10:43:33,9,
9642,VANN,IRRJQQPKDFFHCK,1999-10-13 10:43:33,2000-10-12 10:43:33,6,
9643,WOLFMULE,OVJBCSMEP,1999-10-13 10:43:33,2000-10-12 10:43:33,3,
9644,XAVIER,XEXBHIQTDFIEYW,1999-10-13 10:43:33,2000-10-12 10:43:33,4,
9645,YEONG,XSCJUGSJQMADTE,1999-10-13 10:43:33,2000-10-12 10:43:33,7,475
9646,ZUCKER,OQMAAXQXCSHRXU,1999-10-13 10:43:33,2000-10-12 10:43:33,5,
9647,ANDERSON,EQYIFHKXQKXTVL,1999-10-13 10:43:33,2000-10-12 10:43:33,9,
9648,BARR,XYMTVIRGRN,1999-10-13 10:43:33,2000-10-12 10:43:33,8,
9649,CHEN,VZUZMQMFVKMUWA,1999-10-13 10:43:33,2000-10-12 10:43:33,7,367
9650,DORR,RTOE,1999-10-13 10:43:33,2000-10-12 10:43:33,6,
9651,EFLIN,MIUPBDJPRDDDTU,1999-10-13 10:43:33,2000-10-12 10:43:33,7,
9652,FLORINI,DLUCCQAOSZHEPV,1999-10-13 10:43:33,2000-10-12 10:43:33,4,
9653,GOHAN,GEGRGD,1999-10-13 10:43:33,2000-10-12 10:43:33,9,
9654,HAHN,NDLBYTZSYMSCJX,1999-10-13 10:43:33,2000-10-12 10:43:33,7,
9655,INFANTE,JXTJTW,1999-10-13 10:43:33,2000-10-12 10:43:33,7,
9656,JONES,LCBCSCONUCLQEN,1999-10-13 10:43:33,2000-10-12 10:43:33,5,
9657,KAHRMANN,IKJTDDMBWTOXR,1999-10-13 10:43:33,2000-10-12 10:43:33,9,487
9658,LING,OQOTIPLGUQCBRO,1999-10-13 10:43:33,2000-10-12 10:43:33,2,
9659,MAKAI,UPNLQ,1999-10-13 10:43:33,2000-10-12 10:43:33,9,
9660,NELSON,NJHZWWCTTDOSO,1999-10-13 10:43:33,2000-10-12 10:43:33,9,
9661,OLPHANT,GCRVXVFT,1999-10-13 10:43:33,2000-10-12 10:43:33,4,
9662,PAYNTER,VJJNXKSSGCLFPY,1999-10-13 10:43:33,2000-10-12 10:43:33,8,
9663,QUINT,FRFVCOVMRLVCJF,1999-10-13 10:43:33,2000-10-12 10:43:33,6,
9664,RYAN,NNSGBP,1999-10-13 10:43:33,2000-10-12 10:43:33,9,477
9665,STEIN,KBUCFBJH,1999-10-13 10:43:33,2000-10-12 10:43:33,7,
9666,TOLSKY,EYJXAHRVSJF,1999-10-13 10:43:33,2000-10-12 10:43:33,7,
9667,UNAKLET,LGLXKNYCCXNHLJ,1999-10-13 10:43:33,2000-10-12 10:43:33,3,411
9668,VANN,OYGFLTYWYR,1999-10-13 10:43:33,2000-10-12 10:43:33,7,
9669,WOLFMULE,VBAJKHMJMGUKVR,1999-10-13 10:43:33,2000-10-12 10:43:33,6,
9670,XAVIER,LYDLWUFAYNYILB,1999-10-13 10:43:33,2000-10-12 10:43:33,9,
9671,YEONG,GTTWYNJPWB,1999-10-13 10:43:33,2000-10-12 10:43:33,7,
9672,ZUCKER,EFFEHPPUOHOU,1999-10-13 10:43:33,2000-10-12 10:43:33,3,
9673,ANDERSON,FWNCHGY,1999-10-13 10:43:33,2000-10-12 10:43:33,7,
9674,BARR,BKHPOGZRYTO,1999-10-13 10:43:33,2000-10-12 10:43:33,2,
9675,CHEN,BGCHRE,1999-10-13 10:43:33,2000-10-12 10:43:33,6,189
9676,DORR,DEXTNWQJRMNTHX,1999-10-13 10:43:33,2000-10-12 10:43:33,2,302
9677,EFLIN,XHGXA,1999-10-13 10:43:33,2000-10-12 10:43:33,5,
9678,FLORINI,NKXCE,1999-10-13 10:43:33,2000-10-12 10:43:33,4,
9679,GOHAN,RESXHAQXCVKEUH,1999-10-13 10:43:33,2000-10-12 10:43:33,4,
9680,HAHN,CRQWTIDQUYTMOD,1999-10-13 10:43:33,2000-10-12 10:43:33,9,
9681,INFANTE,URMCSELFPUVNKW,1999-10-13 10:43:33,2000-10-12 10:43:33,5,
9682,JONES,UUI,1999-10-13 10:43:33,2000-10-12 10:43:33,7,
9683,KAHRMANN,NSUFGEAD,1999-10-13 10:43:33,2000-10-12 10:43:33,7,
9684,LING,TITQNFPUYOJBNB,1999-10-13 10:43:33,2000-10-12 10:43:33,9,457
9685,MAKAI,ZLCNTYF,1999-10-13 10:43:33,2000-10-12 10:43:33,8,
9686,NELSON,UJZMZOYLVU,1999-10-13 10:43:33,2000-10-12 10:43:33,8,
9687,OLPHANT,WDISVWAPEZJQAY,1999-10-13 10:43:33,2000-10-12 10:43:33,6,
9688,PAYNTER,QFUYUTDTKNXBWD,1999-10-13 10:43:33,2000-10-12 10:43:33,3,
9689,QUINT,QUUQF,1999-10-13 10:43:33,2000-10-12 10:43:33,9,
9690,RYAN,PDJIIEPLKPLZRG,1999-10-13 10:43:33,2000-10-12 10:43:33,4,
9691,STEIN,EIDJJR,1999-10-13 10:43:33,2000-10-12 10:43:33,7,
9692,TOLSKY,MSZROIDTMUTUMG,1999-10-13 10:43:33,2000-10-12 10:43:33,4,
9693,UNAKLET,EHMREPRIZDOMIC,1999-10-13 10:43:33,2000-10-12 10:43:33,4,
9694,VANN,IWIGYLET,1999-10-13 10:43:33,2000-10-12 10:43:33,8,
9695,WOLFMULE,DVNTCBOITMFRDQ,1999-10-13 10:43:33,2000-10-12 10:43:33,2,
9696,XAVIER,DVRELQOMHLWPSN,1999-10-13 10:43:33,2000-10-12 10:43:33,2,
9697,YEONG,FUBTHFFICEJTOR,1999-10-13 10:43:33,2000-10-12 10:43:33,8,
9698,ZUCKER,VBFUMI,1999-10-13 10:43:33,2000-10-12 10:43:33,6,
9699,ANDERSON,WJEGWTWXJRSTBL,1999-10-13 10:43:33,2000-10-12 10:43:33,6,
9700,BARR,QXRTMOSX,1999-10-13 10:43:33,2000-10-12 10:43:33,3,
9701,CHEN,JRRFECGH,1999-10-13 10:43:33,2000-10-12 10:43:33,8,
9702,DORR,LTMPHZMJNLMLBC,1999-10-13 10:43:33,2000-10-12 10:43:33,8,435
9703,EFLIN,IVQDXLMKH,1999-10-13 10:43:33,2000-10-12 10:43:33,5,
9704,FLORINI,YVTAXYMN,1999-10-13 10:43:33,2000-10-12 10:43:33,3,459
9705,GOHAN,GOUJECRQFZ,1999-10-13 10:43:33,2000-10-12 10:43:33,8,405
9706,HAHN,PMSHELVEJHGZBZ,1999-10-13 10:43:33,2000-10-12 10:43:33,6,
9707,INFANTE,PQGKXMRFZAXWV,1999-10-13 10:43:33,2000-10-12 10:43:33,5,273
9708,JONES,FNDDNTISCCKGXV,1999-10-13 10:43:33,2000-10-12 10:43:33,8,
9709,KAHRMANN,FUVKULZBPDHSYK,1999-10-13 10:43:33,2000-10-12 10:43:33,2,
9710,LING,MKMTMAGHWOVT,1999-10-13 10:43:33,2000-10-12 10:43:33,5,
9711,MAKAI,LNUDWGNBTOYVIX,1999-10-13 10:43:33,2000-10-12 10:43:33,7,
9712,NELSON,WFUFWHNCPPAQOD,1999-10-13 10:43:33,2000-10-12 10:43:33,3,
9713,OLPHANT,EZBZPTICRLTNMQ,1999-10-13 10:43:33,2000-10-12 10:43:33,3,
9714,PAYNTER,KSTXHEWWXD,1999-10-13 10:43:34,2000-10-12 10:43:34,3,
9715,QUINT,PATWQJIRBJYP,1999-10-13 10:43:34,2000-10-12 10:43:34,3,
9716,RYAN,BFURYFS,1999-10-13 10:43:34,2000-10-12 10:43:34,8,
9717,STEIN,SHXFLCTGQLTEL,1999-10-13 10:43:34,2000-10-12 10:43:34,3,
9718,TOLSKY,FTRAHCUX,1999-10-13 10:43:34,2000-10-12 10:43:34,4,
9719,UNAKLET,KAFZFFEAEYOYXA,1999-10-13 10:43:34,2000-10-12 10:43:34,9,
9720,VANN,NHXXCITTFL,1999-10-13 10:43:34,2000-10-12 10:43:34,8,500
9721,WOLFMULE,IHILBSFFRTHGCD,1999-10-13 10:43:34,2000-10-12 10:43:34,5,
9722,XAVIER,OGZHJOKKKNXWXK,1999-10-13 10:43:34,2000-10-12 10:43:34,4,
9723,YEONG,XXTPRYEZZHUFDC,1999-10-13 10:43:34,2000-10-12 10:43:34,5,
9724,ZUCKER,KHZYAHUAHDJXMD,1999-10-13 10:43:34,2000-10-12 10:43:34,6,
9725,ANDERSON,TNDRYHVJHHJPSJ,1999-10-13 10:43:34,2000-10-12 10:43:34,8,
9726,BARR,PCGGWSXGDTNNTU,1999-10-13 10:43:34,2000-10-12 10:43:34,2,
9727,CHEN,FRQFMWQBXGABQW,1999-10-13 10:43:34,2000-10-12 10:43:34,3,
9728,DORR,FXWYRYEDQYAMLJ,1999-10-13 10:43:34,2000-10-12 10:43:34,8,
